Asset Event History,,,,,,,,
Lists the event history within the specified period for the selected assets,,,,,,,,
Report Parameters,,,,,,,,
StartTimeFilter: 01/12/2017 00:01:00 GMT,,,,,,,,
EndTimeFilter: 06/12/2017 05:23:00 GMT,,,,,,,,
"SelectedEventTypes: CAN Periodic,Command Response,Digital Input 8 Off,Digital Input 8 On,Driving Duration Violation,External Power Loss,External Power Restore,Geofence Entry,Geofence Exit,Heartbeat,Idle End,Idle Start,Ignition Off,Ignition On,Journey Periodic,Journey Summary,Normal Mode On,Overspeed End,Overspeed Start,Poll Response,Position Report,Power Up,Service Mode On,Start Moving,Stop Moving,Tag In,Tag Out,Terminal Connected,Terminal Disconnected,Towing",,,,,,,,
Timezone: GMT,,,,,,,,
GeoReferenceSystem: Global,,,,,,,,
Language: English,,,,,,,,
Asset,Event,Event Type,Event Time,Position,Position URL,Odometer,Speed,Geo Reference
QAT 144309,Ignition Off,Ignition Off,04/12/2017 16:45:04 GMT,"25.448299øN, 50.888401øE","25.448299øN, 50.888401øE",0,,"10.5 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 16:43:59 GMT,"25.448400øN, 50.888199øE","25.448400øN, 50.888199øE",1174492,,"10.5 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 16:42:25 GMT,"25.447800øN, 50.887299øE","25.447800øN, 50.887299øE",1174492,,"10.4 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 16:42:14 GMT,"25.447701øN, 50.887100øE","25.447701øN, 50.887100øE",1174492,,"10.4 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 16:41:59 GMT,"25.448299øN, 50.886902øE","25.448299øN, 50.886902øE",1174491,,"10.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 16:38:54 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 16:38:52 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 16:31:22 GMT,"25.448799øN, 50.879398øE","25.448799øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Tag In,Tag In,04/12/2017 16:25:13 GMT,"25.448799øN, 50.879398øE","25.448799øN, 50.879398øE",0,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 16:16:22 GMT,"25.448799øN, 50.879398øE","25.448799øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 16:01:22 GMT,"25.448799øN, 50.879398øE","25.448799øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Ignition On,Ignition On,04/12/2017 15:46:22 GMT,"25.448799øN, 50.879398øE","25.448799øN, 50.879398øE",0,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Tag Out,Tag Out,04/12/2017 12:15:40 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",0,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Ignition Off,Ignition Off,04/12/2017 12:15:15 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",0,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Journey Summary,Journey Summary,04/12/2017 12:15:15 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 12:14:36 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",0,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 12:13:03 GMT,"25.448700øN, 50.879398øE","25.448700øN, 50.879398øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:12:36 GMT,"25.448601øN, 50.879501øE","25.448601øN, 50.879501øE",1174490,,"9.6 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:11:27 GMT,"25.451900øN, 50.883598øE","25.451900øN, 50.883598øE",1174490,,"10.1 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:10:46 GMT,"25.448900øN, 50.886799øE","25.448900øN, 50.886799øE",1174489,,"10.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:10:07 GMT,"25.446301øN, 50.884499øE","25.446301øN, 50.884499øE",1174489,,"10.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:09:31 GMT,"25.445101øN, 50.885300øE","25.445101øN, 50.885300øE",1174489,,"10.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:08:04 GMT,"25.442101øN, 50.881901øE","25.442101øN, 50.881901øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 12:07:36 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 12:07:33 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 11:58:03 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 11:57:30 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:55:55 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:55:15 GMT,"25.441299øN, 50.882198øE","25.441299øN, 50.882198øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:54:48 GMT,"25.441500øN, 50.882702øE","25.441500øN, 50.882702øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 11:53:50 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 11:43:03 GMT,"25.441799øN, 50.882000øE","25.441799øN, 50.882000øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 11:40:27 GMT,"25.441799øN, 50.882000øE","25.441799øN, 50.882000øE",0,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:39:50 GMT,"25.441799øN, 50.881901øE","25.441799øN, 50.881901øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 11:39:27 GMT,"25.441900øN, 50.881901øE","25.441900øN, 50.881901øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 11:29:38 GMT,"25.441900øN, 50.881901øE","25.441900øN, 50.881901øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 11:28:45 GMT,"25.441799øN, 50.881802øE","25.441799øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:28:39 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Ignition On,Ignition On,04/12/2017 11:28:03 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Tag In,Tag In,04/12/2017 11:27:53 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Tag Out,Tag Out,04/12/2017 11:11:27 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Ignition Off,Ignition Off,04/12/2017 11:11:02 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Journey Summary,Journey Summary,04/12/2017 11:11:02 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 11:10:33 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 11:09:06 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:07:58 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174488,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:06:16 GMT,"25.441299øN, 50.882198øE","25.441299øN, 50.882198øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:05:55 GMT,"25.441500øN, 50.882599øE","25.441500øN, 50.882599øE",1174488,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:03:19 GMT,"25.440701øN, 50.880199øE","25.440701øN, 50.880199øE",1174488,,"9.6 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:02:57 GMT,"25.440500øN, 50.880299øE","25.440500øN, 50.880299øE",1174488,,"9.6 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:02:45 GMT,"25.440599øN, 50.880199øE","25.440599øN, 50.880199øE",1174488,,"9.6 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 11:02:03 GMT,"25.442200øN, 50.882000øE","25.442200øN, 50.882000øE",1174487,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 10:59:27 GMT,"25.444700øN, 50.875000øE","25.444700øN, 50.875000øE",1174486,,"9.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 10:58:40 GMT,"25.446400øN, 50.876999øE","25.446400øN, 50.876999øE",1174486,,"9.3 km ENE from Dukhan,Qatar,QA"
QAT 144309,Idle End,Idle End,04/12/2017 10:58:18 GMT,"25.446800øN, 50.877399øE","25.446800øN, 50.877399øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 10:58:17 GMT,"25.446800øN, 50.877300øE","25.446800øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 10:58:14 GMT,"25.446899øN, 50.877300øE","25.446899øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 10:55:33 GMT,"25.446899øN, 50.877300øE","25.446899øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Idle Start,Idle Start,04/12/2017 10:46:38 GMT,"25.446899øN, 50.877300øE","25.446899øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 10:40:33 GMT,"25.446800øN, 50.877300øE","25.446800øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 10:25:33 GMT,"25.446800øN, 50.877300øE","25.446800øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 10:10:32 GMT,"25.446899øN, 50.877300øE","25.446899øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 09:55:33 GMT,"25.446800øN, 50.877300øE","25.446800øN, 50.877300øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 09:46:37 GMT,"25.446899øN, 50.877300øE","25.446899øN, 50.877300øE",0,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:44:07 GMT,"25.446699øN, 50.877399øE","25.446699øN, 50.877399øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:43:53 GMT,"25.446699øN, 50.877399øE","25.446699øN, 50.877399øE",1174486,,"9.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:41:47 GMT,"25.452299øN, 50.884300øE","25.452299øN, 50.884300øE",1174485,,"10.2 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 09:40:32 GMT,"25.458401øN, 50.896301øE","25.458401øN, 50.896301øE",1174484,,"11.5 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:33:48 GMT,"25.447300øN, 50.965199øE","25.447300øN, 50.965199øE",1174477,,"18.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:32:01 GMT,"25.450500øN, 50.969299øE","25.450500øN, 50.969299øE",1174476,,"18.6 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 09:31:48 GMT,"25.450199øN, 50.969799øE","25.450199øN, 50.969799øE",1174476,,"18.6 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 09:25:32 GMT,"25.427401øN, 51.047001øE","25.427401øN, 51.047001øE",1174468,,"19.2 km WNW from Ash Shahaniyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 09:10:32 GMT,"25.375401øN, 51.230701øE","25.375401øN, 51.230701øE",1174449,,"0.9 km NNE from Ash Shahaniyah,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:58:46 GMT,"25.344000øN, 51.322601øE","25.344000øN, 51.322601øE",1174439,,"10.0 km ESE from Ash Shahaniyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 08:55:32 GMT,"25.316200øN, 51.320301øE","25.316200øN, 51.320301øE",1174436,,"10.8 km WNW from Ar Rayyan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 08:40:32 GMT,"25.176100øN, 51.326099øE","25.176100øN, 51.326099øE",1174420,,"16.2 km SW from Ar Rayyan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:34:49 GMT,"25.147499øN, 51.359402øE","25.147499øN, 51.359402øE",1174415,,"17.3 km SSW from Ar Rayyan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 08:25:32 GMT,"25.163601øN, 51.464802øE","25.163601øN, 51.464802øE",1174404,,"7.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:25:08 GMT,"25.165400øN, 51.468300øE","25.165400øN, 51.468300øE",1174404,,"7.2 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:23:59 GMT,"25.172501øN, 51.469101øE","25.172501øN, 51.469101øE",1174403,,"7.3 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:23:51 GMT,"25.172899øN, 51.469002øE","25.172899øN, 51.469002øE",1174403,,"7.3 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:22:38 GMT,"25.164499øN, 51.472599øE","25.164499øN, 51.472599øE",1174402,,"6.7 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:22:28 GMT,"25.164200øN, 51.473701øE","25.164200øN, 51.473701øE",1174402,,"6.6 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:22:18 GMT,"25.165199øN, 51.473900øE","25.165199øN, 51.473900øE",1174402,,"6.6 km WNW from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:20:33 GMT,"25.159901øN, 51.458199øE","25.159901øN, 51.458199øE",1174400,,"8.1 km W from Al Wukayr,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 08:16:11 GMT,"25.149799øN, 51.472198øE","25.149799øN, 51.472198øE",1174398,,"6.6 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:16:08 GMT,"25.149799øN, 51.472301øE","25.149799øN, 51.472301øE",1174398,,"6.6 km W from Al Wukayr,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 08:13:56 GMT,"25.149799øN, 51.472301øE","25.149799øN, 51.472301øE",0,,"6.6 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:10:52 GMT,"25.147200øN, 51.471802øE","25.147200øN, 51.471802øE",1174398,,"6.7 km W from Al Wukayr,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 08:10:32 GMT,"25.146601øN, 51.472000øE","25.146601øN, 51.472000øE",1174398,,"6.6 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 08:08:57 GMT,"25.144800øN, 51.473099øE","25.144800øN, 51.473099øE",1174397,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 08:08:54 GMT,"25.144800øN, 51.473202øE","25.144800øN, 51.473202øE",1174397,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Heartbeat,Heartbeat,04/12/2017 08:00:00 GMT,"25.144800øN, 51.473301øE","25.144800øN, 51.473301øE",0,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 07:57:56 GMT,"25.144699øN, 51.473301øE","25.144699øN, 51.473301øE",0,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:56:09 GMT,"25.144899øN, 51.473801øE","25.144899øN, 51.473801øE",1174397,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:55:51 GMT,"25.144899øN, 51.473099øE","25.144899øN, 51.473099øE",1174397,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 07:55:32 GMT,"25.145800øN, 51.472500øE","25.145800øN, 51.472500øE",1174397,,"6.6 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:54:24 GMT,"25.148001øN, 51.473202øE","25.148001øN, 51.473202øE",1174397,,"6.5 km W from Al Wukayr,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 07:40:32 GMT,"25.141800øN, 51.369099øE","25.141800øN, 51.369099øE",1174385,,"17.0 km W from Al Wukayr,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:34:50 GMT,"25.170300øN, 51.328800øE","25.170300øN, 51.328800øE",1174380,,"16.6 km SW from Ar Rayyan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 07:25:32 GMT,"25.267200øN, 51.290798øE","25.267200øN, 51.290798øE",1174370,,"13.0 km SSE from Ash Shahaniyah,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:19:22 GMT,"25.323601øN, 51.326599øE","25.323601øN, 51.326599øE",1174363,,"10.4 km WNW from Ar Rayyan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:19:03 GMT,"25.323200øN, 51.327400øE","25.323200øN, 51.327400øE",1174363,,"10.4 km WNW from Ar Rayyan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:16:29 GMT,"25.326000øN, 51.339298øE","25.326000øN, 51.339298øE",1174361,,"9.4 km WNW from Ar Rayyan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 07:10:32 GMT,"25.353100øN, 51.285099øE","25.353100øN, 51.285099øE",1174355,,"6.1 km ESE from Ash Shahaniyah,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 07:00:07 GMT,"25.421600øN, 51.164799øE","25.421600øN, 51.164799øE",1174342,,"8.5 km NW from Ash Shahaniyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 06:55:32 GMT,"25.431200øN, 51.102901øE","25.431200øN, 51.102901øE",1174336,,"14.2 km WNW from Ash Shahaniyah,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:42:40 GMT,"25.461201øN, 50.933300øE","25.461201øN, 50.933300øE",1174319,,"15.2 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:42:12 GMT,"25.462099øN, 50.929100øE","25.462099øN, 50.929100øE",1174318,,"14.8 km ENE from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 06:40:32 GMT,"25.461599øN, 50.907101øE","25.461599øN, 50.907101øE",1174316,,"12.7 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:37:13 GMT,"25.446199øN, 50.884399øE","25.446199øN, 50.884399øE",1174313,,"10.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:36:42 GMT,"25.445101øN, 50.885300øE","25.445101øN, 50.885300øE",1174313,,"10.1 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:35:08 GMT,"25.441999øN, 50.881699øE","25.441999øN, 50.881699øE",1174312,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 06:34:45 GMT,"25.441700øN, 50.881802øE","25.441700øN, 50.881802øE",1174312,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 06:34:10 GMT,"25.441601øN, 50.881802øE","25.441601øN, 50.881802øE",0,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:32:16 GMT,"25.441299øN, 50.882198øE","25.441299øN, 50.882198øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:31:53 GMT,"25.441500øN, 50.882599øE","25.441500øN, 50.882599øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:31:18 GMT,"25.441999øN, 50.882198øE","25.441999øN, 50.882198øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 06:31:06 GMT,"25.441999øN, 50.882000øE","25.441999øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:31:03 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 06:25:42 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",0,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 06:25:32 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:24:53 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:24:42 GMT,"25.441900øN, 50.882000øE","25.441900øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:24:35 GMT,"25.441900øN, 50.881901øE","25.441900øN, 50.881901øE",1174312,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,Start Moving,Start Moving,04/12/2017 06:24:15 GMT,"25.441999øN, 50.882000øE","25.441999øN, 50.882000øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Stop Moving,Stop Moving,04/12/2017 06:15:58 GMT,"25.441999øN, 50.882000øE","25.441999øN, 50.882000øE",0,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:14:16 GMT,"25.441999øN, 50.882099øE","25.441999øN, 50.882099øE",1174312,,"9.8 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:13:08 GMT,"25.441799øN, 50.881901øE","25.441799øN, 50.881901øE",1174312,,"9.7 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 06:10:32 GMT,"25.448700øN, 50.886902øE","25.448700øN, 50.886902øE",1174311,,"10.4 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 06:09:47 GMT,"25.451700øN, 50.883701øE","25.451700øN, 50.883701øE",1174311,,"10.1 km ENE from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 05:59:36 GMT,"25.450600øN, 50.969398øE","25.450600øN, 50.969398øE",1174301,,"18.6 km E from Dukhan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 05:59:27 GMT,"25.450300øN, 50.969799øE","25.450300øN, 50.969799øE",1174301,,"18.6 km E from Dukhan,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 05:55:32 GMT,"25.431200øN, 51.018002øE","25.431200øN, 51.018002øE",1174296,,"21.2 km SSW from Al Jumayliyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 05:40:32 GMT,"25.388100øN, 51.209000øE","25.388100øN, 51.209000øE",1174276,,"2.8 km NW from Ash Shahaniyah,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 05:26:23 GMT,"25.344101øN, 51.322701øE","25.344101øN, 51.322701øE",1174264,,"10.1 km ESE from Ash Shahaniyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 05:25:32 GMT,"25.339600øN, 51.322701øE","25.339600øN, 51.322701øE",1174264,,"10.2 km ESE from Ash Shahaniyah,Qatar,QA"
QAT 144309,CAN Periodic,CAN Periodic,04/12/2017 05:10:32 GMT,"25.191200øN, 51.324100øE","25.191200øN, 51.324100øE",1174247,,"15.1 km SW from Ar Rayyan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 05:03:10 GMT,"25.147600øN, 51.359402øE","25.147600øN, 51.359402øE",1174241,,"17.3 km SSW from Ar Rayyan,Qatar,QA"
QAT 144309,Position Report,Position Report,04/12/2017 04:59:42 GMT,"25.133900øN, 51.395500øE","25.133900øN, 51.395500øE",1174237,,"14.4 km W from Al Wukayr,Qatar,QA"
